"GEOID","FULL_NAME","tract","county","state","variable.x","Hispanic","moe.x","variable.y","White","moe.y","variable","Total","moe","Hispanic_Percent","White_Percent","category","Neighborhood_type","indicator_other"
06073017408,"Census Tract 174.08; San Diego County; California","Census Tract 174.08","San Diego"," California","B03002_012",205,142,"B03002_003",1835,395,"B03002_001",2417,397,8.48158874637981,75.9205626810095,"core","70+ NL White",NA
06073017501,"Census Tract 175.01; San Diego County; California","Census Tract 175.01","San Diego"," California","B03002_012",176,109,"B03002_003",2281,467,"B03002_001",2749,476,6.40232811931612,82.9756275009094,"core","70+ NL White",NA
06073017502,"Census Tract 175.02; San Diego County; California","Census Tract 175.02","San Diego"," California","B03002_012",997,318,"B03002_003",2049,273,"B03002_001",3380,482,29.4970414201183,60.6213017751479,"core","Other",NA
06073017601,"Census Tract 176.01; San Diego County; California","Census Tract 176.01","San Diego"," California","B03002_012",466,306,"B03002_003",4258,531,"B03002_001",5264,474,8.85258358662614,80.8890577507599,"core","70+ NL White",NA
06073017603,"Census Tract 176.03; San Diego County; California","Census Tract 176.03","San Diego"," California","B03002_012",463,104,"B03002_003",2327,444,"B03002_001",2924,479,15.8344733242134,79.5827633378933,"core","70+ NL White",NA
06073017605,"Census Tract 176.05; San Diego County; California","Census Tract 176.05","San Diego"," California","B03002_012",924,576,"B03002_003",2484,674,"B03002_001",3771,593,24.502784407319,65.8711217183771,"core","Other",NA
06073017606,"Census Tract 176.06; San Diego County; California","Census Tract 176.06","San Diego"," California","B03002_012",492,129,"B03002_003",2765,370,"B03002_001",3340,390,14.7305389221557,82.7844311377245,"core","70+ NL White",NA
06073017701,"Census Tract 177.01; San Diego County; California","Census Tract 177.01","San Diego"," California","B03002_012",831,443,"B03002_003",4507,647,"B03002_001",5723,695,14.520356456404,78.7524025860563,"core","70+ NL White",NA
06073017702,"Census Tract 177.02; San Diego County; California","Census Tract 177.02","San Diego"," California","B03002_012",446,362,"B03002_003",2839,455,"B03002_001",3450,420,12.9275362318841,82.2898550724638,"core","70+ NL White",NA
06073017801,"Census Tract 178.01; San Diego County; California","Census Tract 178.01","San Diego"," California","B03002_012",1588,545,"B03002_003",4741,645,"B03002_001",7245,843,21.9185645272602,65.4382332643202,"core","Other",NA
06073017808,"Census Tract 178.08; San Diego County; California","Census Tract 178.08","San Diego"," California","B03002_012",579,322,"B03002_003",3867,396,"B03002_001",5895,685,9.82188295165394,65.5979643765903,"core","Other",NA
06073017809,"Census Tract 178.09; San Diego County; California","Census Tract 178.09","San Diego"," California","B03002_012",314,187,"B03002_003",1758,382,"B03002_001",2359,375,13.3107248834252,74.5231030097499,"core","70+ NL White",NA
06073017810,"Census Tract 178.10; San Diego County; California","Census Tract 178.10","San Diego"," California","B03002_012",372,112,"B03002_003",3806,615,"B03002_001",4815,609,7.72585669781932,79.0446521287643,"core","70+ NL White",NA
06073017811,"Census Tract 178.11; San Diego County; California","Census Tract 178.11","San Diego"," California","B03002_012",582,206,"B03002_003",4688,502,"B03002_001",6504,607,8.94833948339483,72.0787207872079,"core","70+ NL White",NA
06073017813,"Census Tract 178.13; San Diego County; California","Census Tract 178.13","San Diego"," California","B03002_012",706,354,"B03002_003",3478,783,"B03002_001",4654,830,15.1697464546627,74.7314138375591,"core","70+ NL White",NA
06073017901,"Census Tract 179.01; San Diego County; California","Census Tract 179.01","San Diego"," California","B03002_012",1191,410,"B03002_003",2166,479,"B03002_001",3683,606,32.3377681238121,58.8107521042628,"core","Other",NA
06073017902,"Census Tract 179.02; San Diego County; California","Census Tract 179.02","San Diego"," California","B03002_012",1585,762,"B03002_003",1086,262,"B03002_001",3089,788,51.3111039171253,35.1570087406928,"core","Other",NA
06073018000,"Census Tract 180; San Diego County; California","Census Tract 180","San Diego"," California","B03002_012",630,316,"B03002_003",2559,334,"B03002_001",3507,407,17.9640718562874,72.9683490162532,"core","70+ NL White",NA
06073018101,"Census Tract 181.01; San Diego County; California","Census Tract 181.01","San Diego"," California","B03002_012",730,227,"B03002_003",2052,434,"B03002_001",3101,429,23.5407932924863,66.1722025153176,"core","Other",NA
06073018102,"Census Tract 181.02; San Diego County; California","Census Tract 181.02","San Diego"," California","B03002_012",537,176,"B03002_003",1794,454,"B03002_001",2482,450,21.6357775987107,72.2804190169218,"core","70+ NL White",NA
06073018201,"Census Tract 182.01; San Diego County; California","Census Tract 182.01","San Diego"," California","B03002_012",1004,287,"B03002_003",1596,417,"B03002_001",2942,443,34.1264445955133,54.2488103331067,"core","Other",NA
06073018202,"Census Tract 182.02; San Diego County; California","Census Tract 182.02","San Diego"," California","B03002_012",2253,787,"B03002_003",963,235,"B03002_001",3546,815,63.5363790186125,27.1573604060914,"core","Other",NA
06073018301,"Census Tract 183.01; San Diego County; California","Census Tract 183.01","San Diego"," California","B03002_012",113,76,"B03002_003",667,169,"B03002_001",908,200,12.4449339207048,73.4581497797357,"core","70+ NL White",NA
06073018302,"Census Tract 183.02; San Diego County; California","Census Tract 183.02","San Diego"," California","B03002_012",198,104,"B03002_003",968,243,"B03002_001",1306,232,15.1607963246554,74.1194486983155,"core","70+ NL White",NA
06073018400,"Census Tract 184; San Diego County; California","Census Tract 184","San Diego"," California","B03002_012",1127,255,"B03002_003",1570,275,"B03002_001",3551,439,31.7375387214869,44.2128977752746,"core","Other",NA
06073018504,"Census Tract 185.04; San Diego County; California","Census Tract 185.04","San Diego"," California","B03002_012",1236,614,"B03002_003",4559,986,"B03002_001",6230,1062,19.8394863563403,73.1781701444623,"core","70+ NL White",NA
06073018509,"Census Tract 185.09; San Diego County; California","Census Tract 185.09","San Diego"," California","B03002_012",3431,608,"B03002_003",1086,209,"B03002_001",5525,681,62.0995475113122,19.6561085972851,"core","Other",NA
06073018510,"Census Tract 185.10; San Diego County; California","Census Tract 185.10","San Diego"," California","B03002_012",1330,293,"B03002_003",1166,269,"B03002_001",2697,374,49.3140526510938,43.2332220986281,"core","Other",NA
06073018511,"Census Tract 185.11; San Diego County; California","Census Tract 185.11","San Diego"," California","B03002_012",2142,527,"B03002_003",1718,291,"B03002_001",4527,513,47.3161033797217,37.9500773138944,"core","Other",NA
06073018512,"Census Tract 185.12; San Diego County; California","Census Tract 185.12","San Diego"," California","B03002_012",1008,315,"B03002_003",2061,262,"B03002_001",3517,653,28.6607904464032,58.6010804663065,"core","Other",NA
06073018515,"Census Tract 185.15; San Diego County; California","Census Tract 185.15","San Diego"," California","B03002_012",1183,404,"B03002_003",3282,755,"B03002_001",5382,825,21.9806763285024,60.9810479375697,"core","Other",NA
06073018516,"Census Tract 185.16; San Diego County; California","Census Tract 185.16","San Diego"," California","B03002_012",1717,527,"B03002_003",1558,293,"B03002_001",4021,541,42.7008206913703,38.7465804526237,"core","Other",NA
06073018517,"Census Tract 185.17; San Diego County; California","Census Tract 185.17","San Diego"," California","B03002_012",1117,304,"B03002_003",2219,531,"B03002_001",4276,669,26.1225444340505,51.8942937324602,"core","Other",NA
06073018518,"Census Tract 185.18; San Diego County; California","Census Tract 185.18","San Diego"," California","B03002_012",2128,950,"B03002_003",1050,212,"B03002_001",3538,971,60.1469756924816,29.6777840587903,"core","Other",NA
06073018519,"Census Tract 185.19; San Diego County; California","Census Tract 185.19","San Diego"," California","B03002_012",3920,903,"B03002_003",1231,301,"B03002_001",5941,910,65.9821578858778,20.7204174381417,"core","Other",NA
06073018520,"Census Tract 185.20; San Diego County; California","Census Tract 185.20","San Diego"," California","B03002_012",2757,482,"B03002_003",1723,425,"B03002_001",5103,549,54.0270429159318,33.7644522829708,"core","Other",NA
06073018521,"Census Tract 185.21; San Diego County; California","Census Tract 185.21","San Diego"," California","B03002_012",1926,782,"B03002_003",2090,412,"B03002_001",5793,990,33.2470222682548,36.078025202831,"core","Other",NA
06073018522,"Census Tract 185.22; San Diego County; California","Census Tract 185.22","San Diego"," California","B03002_012",1800,628,"B03002_003",2179,469,"B03002_001",4991,493,36.0649168503306,43.6585854538169,"core","Other",NA
06073018523,"Census Tract 185.23; San Diego County; California","Census Tract 185.23","San Diego"," California","B03002_012",1243,418,"B03002_003",2361,703,"B03002_001",4793,871,25.9336532443146,49.2593365324432,"core","Other",NA
06073018524,"Census Tract 185.24; San Diego County; California","Census Tract 185.24","San Diego"," California","B03002_012",1519,694,"B03002_003",1753,600,"B03002_001",3875,944,39.2,45.2387096774194,"core","Other",NA
06073018525,"Census Tract 185.25; San Diego County; California","Census Tract 185.25","San Diego"," California","B03002_012",886,221,"B03002_003",2246,323,"B03002_001",4039,435,21.9361228026739,55.6078237187423,"core","Other",NA
06073018601,"Census Tract 186.01; San Diego County; California","Census Tract 186.01","San Diego"," California","B03002_012",1233,559,"B03002_003",2226,352,"B03002_001",5174,581,23.8306919211442,43.0228063393893,"core","Other",NA
06073018608,"Census Tract 186.08; San Diego County; California","Census Tract 186.08","San Diego"," California","B03002_012",1084,266,"B03002_003",1905,357,"B03002_001",3247,363,33.3846627656298,58.6695411148753,"core","Other",NA
06073018609,"Census Tract 186.09; San Diego County; California","Census Tract 186.09","San Diego"," California","B03002_012",3740,760,"B03002_003",1395,265,"B03002_001",6365,771,58.7588373919874,21.9167321288295,"core","Other",NA
06073018612,"Census Tract 186.12; San Diego County; California","Census Tract 186.12","San Diego"," California","B03002_012",1571,582,"B03002_003",2146,380,"B03002_001",5074,936,30.9617658651951,42.2940480882933,"core","Other",NA
06073018613,"Census Tract 186.13; San Diego County; California","Census Tract 186.13","San Diego"," California","B03002_012",1480,440,"B03002_003",1430,223,"B03002_001",3853,540,38.4116273033999,37.1139371917986,"core","Other",NA
06073018615,"Census Tract 186.15; San Diego County; California","Census Tract 186.15","San Diego"," California","B03002_012",2745,1329,"B03002_003",374,172,"B03002_001",3306,1336,83.0308529945553,11.3127646702964,"core","70+ Latino",NA
06073018616,"Census Tract 186.16; San Diego County; California","Census Tract 186.16","San Diego"," California","B03002_012",2021,515,"B03002_003",942,447,"B03002_001",3445,645,58.6647314949202,27.343976777939,"core","Other",NA
06073018617,"Census Tract 186.17; San Diego County; California","Census Tract 186.17","San Diego"," California","B03002_012",1556,302,"B03002_003",1040,235,"B03002_001",3496,380,44.5080091533181,29.7482837528604,"core","Other",NA
06073018618,"Census Tract 186.18; San Diego County; California","Census Tract 186.18","San Diego"," California","B03002_012",3365,826,"B03002_003",437,192,"B03002_001",4071,819,82.6578236305576,10.7344632768362,"core","70+ Latino",NA
06073018619,"Census Tract 186.19; San Diego County; California","Census Tract 186.19","San Diego"," California","B03002_012",653,304,"B03002_003",3120,526,"B03002_001",4922,552,13.2669646485169,63.3888663145063,"core","Other",NA
06073018620,"Census Tract 186.20; San Diego County; California","Census Tract 186.20","San Diego"," California","B03002_012",1594,392,"B03002_003",485,206,"B03002_001",2427,461,65.6777915121549,19.9835187474248,"core","Other",NA
06073018621,"Census Tract 186.21; San Diego County; California","Census Tract 186.21","San Diego"," California","B03002_012",1018,405,"B03002_003",532,193,"B03002_001",1983,503,51.3363590519415,26.828038325769,"core","Other",NA
06073018622,"Census Tract 186.22; San Diego County; California","Census Tract 186.22","San Diego"," California","B03002_012",2027,551,"B03002_003",1899,603,"B03002_001",4973,954,40.7601045646491,38.1862055097527,"core","Other",NA
06073018700,"Census Tract 187; San Diego County; California","Census Tract 187","San Diego"," California","B03002_012",13190,1598,"B03002_003",18201,1985,"B03002_001",38907,2561,33.9013545120415,46.7807849487239,"core","Other",NA
06073018801,"Census Tract 188.01; San Diego County; California","Census Tract 188.01","San Diego"," California","B03002_012",1022,197,"B03002_003",2360,475,"B03002_001",3685,510,27.7340569877883,64.0434192672999,"core","Other",NA
06073018803,"Census Tract 188.03; San Diego County; California","Census Tract 188.03","San Diego"," California","B03002_012",1026,430,"B03002_003",3175,502,"B03002_001",4429,517,23.1655001128923,71.6866109731316,"core","70+ NL White",NA
06073018804,"Census Tract 188.04; San Diego County; California","Census Tract 188.04","San Diego"," California","B03002_012",757,309,"B03002_003",3818,487,"B03002_001",5098,567,14.8489603766183,74.8921145547273,"core","70+ NL White",NA
06073018805,"Census Tract 188.05; San Diego County; California","Census Tract 188.05","San Diego"," California","B03002_012",780,302,"B03002_003",2623,1292,"B03002_001",3737,1163,20.8723575060209,70.1899919721702,"core","70+ NL White",NA
06073018903,"Census Tract 189.03; San Diego County; California","Census Tract 189.03","San Diego"," California","B03002_012",3513,1144,"B03002_003",2046,317,"B03002_001",5967,1170,58.8738059326295,34.2885872297637,"core","Other",NA
06073018904,"Census Tract 189.04; San Diego County; California","Census Tract 189.04","San Diego"," California","B03002_012",4310,942,"B03002_003",1835,237,"B03002_001",6441,962,66.9150752988666,28.4893650054339,"core","Other",NA
06073018905,"Census Tract 189.05; San Diego County; California","Census Tract 189.05","San Diego"," California","B03002_012",4302,702,"B03002_003",1555,292,"B03002_001",6448,649,66.7183622828784,24.1160049627792,"core","Other",NA
06073018906,"Census Tract 189.06; San Diego County; California","Census Tract 189.06","San Diego"," California","B03002_012",3860,724,"B03002_003",2066,281,"B03002_001",6516,745,59.2387968078576,31.7065684468999,"core","Other",NA
06073019001,"Census Tract 190.01; San Diego County; California","Census Tract 190.01","San Diego"," California","B03002_012",1445,480,"B03002_003",4062,856,"B03002_001",6281,975,23.0058907817227,64.6712306957491,"core","Other",NA
06073019002,"Census Tract 190.02; San Diego County; California","Census Tract 190.02","San Diego"," California","B03002_012",1130,249,"B03002_003",1724,388,"B03002_001",3428,405,32.9638273045508,50.291715285881,"core","Other",NA
06073019103,"Census Tract 191.03; San Diego County; California","Census Tract 191.03","San Diego"," California","B03002_012",1861,753,"B03002_003",3761,857,"B03002_001",6131,966,30.353938998532,61.3439895612461,"core","Other",NA
06073019105,"Census Tract 191.05; San Diego County; California","Census Tract 191.05","San Diego"," California","B03002_012",1381,516,"B03002_003",4032,542,"B03002_001",6116,783,22.5801177240026,65.9254414650098,"core","Other",NA
06073019107,"Census Tract 191.07; San Diego County; California","Census Tract 191.07","San Diego"," California","B03002_012",706,261,"B03002_003",1414,274,"B03002_001",2616,390,26.9877675840979,54.0519877675841,"core","Other",NA
06073019108,"Census Tract 191.08; San Diego County; California","Census Tract 191.08","San Diego"," California","B03002_012",681,277,"B03002_003",925,186,"B03002_001",2399,332,28.3868278449354,38.5577323884952,"core","Other",NA
06073019109,"Census Tract 191.09; San Diego County; California","Census Tract 191.09","San Diego"," California","B03002_012",1438,917,"B03002_003",2466,337,"B03002_001",4485,1004,32.0624303232999,54.9832775919732,"core","Other",NA
06073019110,"Census Tract 191.10; San Diego County; California","Census Tract 191.10","San Diego"," California","B03002_012",1552,604,"B03002_003",2656,432,"B03002_001",5194,844,29.8806314978822,51.1359260685406,"core","Other",NA
06073019111,"Census Tract 191.11; San Diego County; California","Census Tract 191.11","San Diego"," California","B03002_012",2142,856,"B03002_003",1641,403,"B03002_001",4444,778,48.1998199819982,36.9261926192619,"core","Other",NA
06073019203,"Census Tract 192.03; San Diego County; California","Census Tract 192.03","San Diego"," California","B03002_012",1011,314,"B03002_003",1471,184,"B03002_001",2842,422,35.5735397607319,51.7593244194229,"core","Other",NA
